genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0054	SH8109_0054		35251	35490	+	240		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0055	SH8109_0055		35491	35982	-	492		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0056	SH8109_0056		36051	36707	+	657		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0057	SH8109_0057		36817	37242	+	426		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0058	SH8109_0058		37239	37814	+	576		putative phycobilisome polypeptide				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0059	SH8109_0059		37886	38644	+	759		phycobilisome rod-core linker polypeptide CpcG				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0060	SH8109_0060		38622	39365	+	744		pentapeptide repeat family protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0061	SH8109_0061		39538	40422	+	885		phycobilisome 32.1 kDa linker polypeptide, phycocyanin-associated,rod				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0062	SH8109_0062		40478	42124	+	1647		phycobilisome linker polypeptide				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0063	SH8109_0063		42201	42944	+	744		phycobilisome linker polypeptide, C-phycoerythrin class I-associated				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0064	SH8109_0064		43191	43766	+	576		phycoerythrin linker protein CpeS				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0065	SH8109_0065		43776	44390	+	615		CpeT				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0066	SH8109_0066		44706	44957	-	252		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0067	SH8109_0067		44999	45283	-	285		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0068	SH8109_0068		45283	45603	-	321		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0069	SH8109_0069		45852	47048	+	1197		bilin biosynthesis protein, CpeY family				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0070	SH8109_0070		47229	47765	+	537		C-phycoerythrin class II beta chain				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0071	SH8109_0071		47812	48309	+	498		C-phycoerythrin class II alpha chain				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0072	SH8109_0072		48669	49508	+	840		C-phycoerythrin class II gamma chain, linker polypeptide				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0073	SH8109_0073		49537	49659	-	123		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0074	SH8109_0074		49665	50561	+	897		bilin biosynthesis protein MpeU				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0075	SH8109_0075		50803	51807	+	1005		AraC-type DNA-binding domain-containing protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0076	SH8109_0076		51811	52776	+	966		AraC-type DNA-binding domain-containing protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0077	SH8109_0077		52802	53992	-	1191		possible bilin biosynthesis protein, CpeY family				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0078	SH8109_0078		54351	54695	+	345		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0079	SH8109_0079		54704	55342	-	639		bilin biosynthesis protein CpeZ				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0080	SH8109_0080		55416	56741	-	1326		bilin biosynthesis protein CpeY				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0081	SH8109_0081		57240	57440	-	201		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0082	SH8109_0082		57482	57601	-	120		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0083	SH8109_0083		57812	58306	-	495		C-phycoerythrin class I alpha chain				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0084	SH8109_0084		58368	58922	-	555		C-phycocyanin beta chain				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0085	SH8109_0085		59232	59465	+	234		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0086	SH8109_0086		59526	60137	+	612		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0087	SH8109_0087		60143	60850	+	708		15,16-dihydrobiliverdin:ferredoxin oxidoreductase			1.3.7.2|15,16-dihydrobiliverdin:ferredoxin oxidoreductase	00860|Porphyrin and chlorophyll metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0088	SH8109_0088		60847	61662	+	816		phycoerythrobilin:ferredoxin oxidoreductase			1.3.7.3|Phycoerythrobilin:ferredoxin oxidoreductase	00860|Porphyrin and chlorophyll metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0089	SH8109_0089		61799	62317	+	519		phycocyanin, beta subunit				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0090	SH8109_0090		62355	62843	+	489	cpcA	phycocyanin, alpha subunit				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0091	SH8109_0091		62918	63511	+	594		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0092	SH8109_0092		63511	64284	+	774		phycocyanobilin lyase subunit alpha			4.-.-.-|Lyases.	00196|Photosynthesis - antenna proteins;00750|Vitamin B6 metabolism;00860|Porphyrin and chlorophyll metabolism;01057|Biosynthesis of type II polyketide products
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0093	SH8109_0093		64284	64916	+	633		phycocyanobilin lyase subunit beta			4.-.-.-|Lyases.	00196|Photosynthesis - antenna proteins;00750|Vitamin B6 metabolism;00860|Porphyrin and chlorophyll metabolism;01057|Biosynthesis of type II polyketide products
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0095	SH8109_0095		64913	65392	+	480		Low molecular weight protein-tyrosine-phosphatase			3.1.3.48|Protein-tyrosine-phosphatase	
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0094	SH8109_0094		65376	66818	-	1443		bifunctional pantoate ligase/cytidylate kinase			2.7.4.14|UMP/CMP kinase	00240|Pyrimidine metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0096	SH8109_0096		66890	67411	-	522		rare lipoprotein A				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0097	SH8109_0097		67480	67593	+	114		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0098	SH8109_0098		67732	68787	+	1056	purM	phosphoribosylformylglycinamidine cyclo-ligase			6.3.3.1|Phosphoribosylformylglycinamidine cyclo-ligase	00230|Purine metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0099	SH8109_0099		68907	69539	+	633		conserved carboxylase domain containing protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0100	SH8109_0100		69549	70565	-	1017		possible oxidoreductase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0101	SH8109_0101		70564	70722	+	159		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0102	SH8109_0102		70737	71195	+	459		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0104	SH8109_0104		71257	71397	-	141		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0105	SH8109_0105		71425	72552	+	1128		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0106	SH8109_0106		72572	72829	+	258		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0107	SH8109_0107		72839	73516	-	678		3'-5' exonuclease				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0108	SH8109_0108		73599	73982	+	384		transcriptional regulator, PadR family				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0109	SH8109_0109		74033	74587	+	555		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0111	SH8109_0111		74591	75424	+	834		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0110	SH8109_0110		75421	76509	-	1089	hemF	coproporphyrinogen III oxidase, aerobic			1.3.3.3|Coproporphyrinogen oxidase	00860|Porphyrin and chlorophyll metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0112	SH8109_0112		76616	77701	+	1086		ATPase involved in chromosome partitioning				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0113	SH8109_0113		77746	78942	+	1197	mrdB	rod shape-determining protein RodA				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0114	SH8109_0114		78939	80288	+	1350		signal transduction histidine kinase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0115	SH8109_0115		80373	80822	+	450	psaD	photosystem I reaction center subunit II				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0116	SH8109_0116		80883	82400	+	1518		anthranilate synthase component 1			4.1.3.27|Anthranilate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0117	SH8109_0117		82397	83539	+	1143		putative glutamate--cysteine ligase			6.3.2.2|Glutamate--cysteine ligase	00480|Glutathione metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0118	SH8109_0118		83536	86565	+	3030	ppc	phosphoenolpyruvate carboxylase			4.1.1.31|Phosphoenolpyruvate carboxylase	00620|Pyruvate metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms;00720|Reductive carboxylate cycle (CO2 fixation)
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0119	SH8109_0119		86572	87027	+	456		gnat family acetyltransferase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0121	SH8109_0121		87279	88316	+	1038		DNA replication and repair protein RecF				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0122	SH8109_0122		88318	88815	+	498		S-adenosylmethionine decarboxylase proenzyme				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0123	SH8109_0123		88832	89659	-	828		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0124	SH8109_0124		89713	90861	+	1149		ATP:corrinoid adenosyltransferase BtuR/CobO/CobP				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0125	SH8109_0125		91302	92822	+	1521		surface antigen BspA				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0126	SH8109_0126		93222	94358	-	1137		molybdopterin biosynthesis protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0127	SH8109_0127		94351	94581	-	231		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0128	SH8109_0128		94689	94826	-	138		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0129	SH8109_0129		94868	95254	+	387		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0130	SH8109_0130		95258	95452	-	195		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0131	SH8109_0131		95493	96146	-	654		possible fructosamine kinase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0133	SH8109_0133		96197	97699	+	1503	crtD	C-3',4' desaturase CrtD			1.-.-.-|Oxidoreductases.	00231|Puromycin biosynthesis;00592|alpha-Linolenic acid metabolism;00633|Trinitrotoluene degradation;00780|Biotin metabolism;00860|Porphyrin and chlorophyll metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01057|Biosynthesis of type II polyketide products
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0132	SH8109_0132		97683	98564	-	882		prephenate dehydrogenase			1.3.1.12|Prephenate dehydrogenase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0134	SH8109_0134		98642	100093	+	1452		possible ATP-dependent DNA helicase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0135	SH8109_0135		100129	100377	+	249		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0136	SH8109_0136		100481	100792	+	312		conserved hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0137	SH8109_0137		100795	101907	-	1113	recA	protein RecA				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0138	SH8109_0138		102006	102755	-	750		HAD superfamily hydrolase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0141	SH8109_0141		102792	102965	+	174		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0140	SH8109_0140		102939	104579	-	1641		ATPase				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0142	SH8109_0142		104602	105633	-	1032		Fe-S-cluster-containing hydrogenase components 2				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0143	SH8109_0143		105600	106061	-	462		NADH dehydrogenase i subunit n				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0144	SH8109_0144		106067	106420	-	354		hypothetical protein				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0145	SH8109_0145		106409	107098	+	690	rplC	50S ribosomal protein L3				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0146	SH8109_0146		107098	107733	+	636	rplD	ribosomal protein, L4/L1 family				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0147	SH8109_0147		107726	108028	+	303	rplW	ribosomal protein L23				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0148	SH8109_0148		108044	108907	+	864	rplB	ribosomal protein L2				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0149	SH8109_0149		108943	109218	+	276	rpsS	ribosomal protein S19				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0150	SH8109_0150		109222	109587	+	366	rplV	ribosomal protein L22				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0151	SH8109_0151		109608	110336	+	729	rpsC	ribosomal protein S3				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0152	SH8109_0152		110353	110829	+	477	rplP	ribosomal protein L16				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0153	SH8109_0153		110832	111041	+	210	rpmC	ribosomal protein L29				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0154	SH8109_0154		111059	111355	+	297	rpsQ	30S ribosomal protein S17				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0155	SH8109_0155		111352	111717	+	366	rplN	ribosomal protein L14				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0156	SH8109_0156		111720	112076	+	357	rplX	ribosomal protein L24				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0157	SH8109_0157		112117	112656	+	540		50S ribosomal protein L5				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0158	SH8109_0158		112676	113077	+	402	rpsH	ribosomal protein S8				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0159	SH8109_0159		113092	113631	+	540	rplF	ribosomal protein L6				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0160	SH8109_0160		113665	114033	+	369	rplR	ribosomal protein L18				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0161	SH8109_0161		114048	114692	+	645	rpsE	ribosomal protein S5				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0162	SH8109_0162		114699	115154	+	456	rplO	ribosomal protein L15				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0163	SH8109_0163		115259	116578	+	1320	secY	preprotein translocase, SecY subunit				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0164	SH8109_0164		116631	117182	+	552		adenylate kinase (ATP-AMP transphosphorylase)			2.7.4.3|Adenylate kinase	00230|Purine metabolism
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0165	SH8109_0165		117229	117342	+	114	rpmJ	ribosomal protein L36				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0166	SH8109_0166		117414	117779	+	366	rpsM	30S ribosomal protein S13				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0167	SH8109_0167		117815	118207	+	393	rpsK	30S ribosomal protein S11				
166314.3	Synechococcus sp. WH 8109	NZ_GG704594	RefSeq	CDS		SH8109_0168	SH8109_0168		118255	119193	+	939	rpoA	DNA-directed RNA polymerase, alpha subunit			2.7.7.6|DNA-directed RNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
