genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00023	C804_00023		17529	17624	-	96		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00024	C804_00024		17863	18066	-	204		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00025	C804_00025		18168	18614	-	447		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00026	C804_00026		18995	20329	+	1335		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00027	C804_00027		20569	21333	+	765		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00028	C804_00028		21422	22930	-	1509		[FeFe] hydrogenase, group B1/B3				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00029	C804_00029		23058	23801	-	744		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00030	C804_00030		23817	25814	-	1998		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00031	C804_00031		26187	27779	+	1593		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00032	C804_00032		27826	28986	-	1161		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00033	C804_00033		29345	29686	-	342		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00034	C804_00034		29686	29856	-	171		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00035	C804_00035		29965	31473	-	1509		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00036	C804_00036		31550	31729	-	180		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00037	C804_00037		32467	33798	-	1332		MATE efflux family protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00038	C804_00038		33841	34248	-	408		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00039	C804_00039		34251	35216	-	966		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00040	C804_00040		35409	35609	-	201		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00041	C804_00041		35931	37403	+	1473		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00042	C804_00042		37447	37731	-	285		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00043	C804_00043		37988	38557	-	570		spore coat protein JC				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00044	C804_00044		38557	38841	-	285		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00045	C804_00045		38838	39011	-	174		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000003	RefSeq	CDS		C804_00046	C804_00046		39079	40131	-	1053		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00047	C804_00047		101	511	-	411		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00048	C804_00048		572	1858	-	1287		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00049	C804_00049		1855	2577	-	723		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00050	C804_00050		2759	4159	+	1401		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00051	C804_00051		4237	4689	-	453		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00052	C804_00052		4714	5325	-	612		anaerobic ribonucleoside-triphosphate reductase activating protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00053	C804_00053		5350	7515	-	2166		anaerobic ribonucleoside-triphosphate reductase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00054	C804_00054		7668	10037	-	2370		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00055	C804_00055		10147	12492	-	2346		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00056	C804_00056		12743	13429	+	687		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00057	C804_00057		13451	14764	+	1314		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00058	C804_00058		14831	16921	-	2091		translation elongation factor G				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00059	C804_00059		17223	18323	+	1101		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00060	C804_00060		18417	18884	+	468		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00062	C804_00062		19171	19554	-	384		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00063	C804_00063		19585	20760	-	1176		phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00064	C804_00064		20817	21530	-	714		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00065	C804_00065		21833	22915	-	1083		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00066	C804_00066		22912	23607	-	696		neopullulanase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00067	C804_00067		23694	24716	-	1023		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00068	C804_00068		24769	25449	-	681		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00069	C804_00069		25568	27481	-	1914		ATP-binding cassette, subfamily B, bacterial				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00070	C804_00070		27481	29229	-	1749		ATP-binding cassette, subfamily B, bacterial				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00071	C804_00071		29247	29771	-	525		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00072	C804_00072		29841	31661	-	1821		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00073	C804_00073		31675	32178	-	504		transcription elongation factor GreA				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00074	C804_00074		32279	33130	-	852		formate/nitrite transporter				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00075	C804_00075		33391	34383	+	993		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00076	C804_00076		34378	35643	-	1266		diaminopimelate decarboxylase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00077	C804_00077		35647	36378	-	732		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00078	C804_00078		36502	39381	-	2880		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00079	C804_00079		39419	39787	-	369		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00080	C804_00080		39904	40245	-	342		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00081	C804_00081		40302	40919	-	618		HAD hydrolase, family IA				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00082	C804_00082		41017	41529	-	513		signal peptidase I				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00083	C804_00083		41547	42830	-	1284		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00084	C804_00084		42832	44154	-	1323		oligopeptide transport system ATP-binding protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00085	C804_00085		44167	45915	-	1749		oligopeptide/dipeptide ABC transporter, ATP-binding protein domain				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00086	C804_00086		45928	46944	-	1017		oligopeptide transport system permease				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00087	C804_00087		46984	48555	-	1572		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00088	C804_00088		48628	50880	-	2253		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00089	C804_00089		51266	51943	-	678		uracil-DNA glycosylase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00090	C804_00090		51987	52748	-	762		imidazole glycerol phosphate synthase subunit hisF				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00091	C804_00091		52778	53383	-	606		imidazole glycerol phosphate synthase, glutamine amidotransferase subunit				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00092	C804_00092		53460	55805	-	2346		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00093	C804_00093		55802	56641	-	840		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00094	C804_00094		56723	57619	-	897		two-component system, chemotaxis family, response regulator CheV				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00095	C804_00095		57770	58534	-	765		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00096	C804_00096		58551	60041	-	1491		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00097	C804_00097		60351	60905	-	555		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00098	C804_00098		60998	61330	-	333		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00099	C804_00099		61689	62084	-	396		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00100	C804_00100		62681	63355	-	675		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00101	C804_00101		63376	63939	-	564		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00102	C804_00102		64057	64407	-	351		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00103	C804_00103		64422	66584	-	2163		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00104	C804_00104		67137	68024	+	888		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00105	C804_00105		68219	69022	-	804		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00106	C804_00106		69269	79342	-	10074		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00107	C804_00107		79728	81464	-	1737		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00108	C804_00108		81525	82331	-	807		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00109	C804_00109		82356	83141	-	786		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00110	C804_00110		83167	84288	-	1122		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00111	C804_00111		84446	85003	+	558		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00112	C804_00112		85023	85685	+	663		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00113	C804_00113		85688	86467	-	780		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00114	C804_00114		86486	89557	-	3072		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00115	C804_00115		89605	89886	-	282		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00116	C804_00116		90088	90960	+	873		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00117	C804_00117		90973	91374	+	402		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00118	C804_00118		91443	91640	+	198		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00119	C804_00119		91738	92613	+	876		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00120	C804_00120		92827	94473	-	1647		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00121	C804_00121		94707	95249	-	543		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00122	C804_00122		95338	96255	-	918		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00123	C804_00123		96248	96976	-	729		FeS assembly ATPase SufC				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00124	C804_00124		97110	97541	-	432		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00125	C804_00125		97570	98619	-	1050		S-adenosyl-methyltransferase MraW				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00126	C804_00126		98640	100298	-	1659		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00127	C804_00127		100526	101107	-	582		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00128	C804_00128		101191	101844	-	654		leucyl/phenylalanyl-tRNA-protein transferase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00129	C804_00129		101867	104191	-	2325		ATP-dependent Clp protease ATP-binding subunit ClpA				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00130	C804_00130		104198	104497	-	300		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00131	C804_00131		104516	105700	-	1185		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00132	C804_00132		105723	107876	-	2154		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00133	C804_00133		107857	108291	-	435		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00134	C804_00134		108308	109390	-	1083		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00135	C804_00135		109445	111313	-	1869		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00136	C804_00136		111685	112218	-	534		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00137	C804_00137		112215	113807	-	1593		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00138	C804_00138		113837	115807	-	1971		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00139	C804_00139		115852	116193	-	342		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00140	C804_00140		116207	116590	-	384		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00141	C804_00141		116653	118131	-	1479		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00142	C804_00142		118173	120140	-	1968		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00143	C804_00143		120157	120585	-	429		YbgC/YbaW family acyl-CoA thioester hydrolase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00144	C804_00144		120757	122349	-	1593		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00145	C804_00145		122369	123286	-	918		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00146	C804_00146		123343	123699	-	357		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00147	C804_00147		123720	124028	-	309		FlhB domain-containing protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00148	C804_00148		124045	125964	-	1920		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00149	C804_00149		126019	126831	-	813		ribonuclease HII				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00150	C804_00150		126872	127447	-	576		signal peptidase I				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00151	C804_00151		127447	128301	-	855		ribosome biogenesis GTP-binding protein YlqF				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00152	C804_00152		128323	128904	-	582		signal peptidase I				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00153	C804_00153		129056	129403	-	348		50S ribosomal protein L19				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00154	C804_00154		129573	133160	-	3588		chromosome segregation protein SMC				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00155	C804_00155		133164	133862	-	699		ribonuclease III				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00156	C804_00156		133882	134115	-	234		acyl carrier protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00157	C804_00157		134132	135145	-	1014		fatty acid/phospholipid synthesis protein PlsX				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00158	C804_00158		135262	135441	-	180		ribosomal protein L32				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00159	C804_00159		135444	135971	-	528		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00160	C804_00160		136104	137318	-	1215		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00161	C804_00161		137354	138997	-	1644		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00162	C804_00162		139311	140264	-	954		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00163	C804_00163		140237	141208	-	972		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00164	C804_00164		141913	142008	-	96		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00165	C804_00165		142242	143498	+	1257		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00166	C804_00166		143488	144852	-	1365		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00167	C804_00167		144902	145177	-	276		ACT domain-containing protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00168	C804_00168		145260	146057	-	798		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00169	C804_00169		146092	148596	-	2505		cell division protein FtsA				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00170	C804_00170		148600	149190	-	591		dephospho-CoA kinase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00171	C804_00171		149221	151908	-	2688		DNA polymerase I				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00172	C804_00172		151915	152223	-	309		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00173	C804_00173		152415	153143	-	729		tRNA (guanine(37)-N(1))-methyltransferase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00174	C804_00174		153155	153664	-	510		16S rRNA processing protein RimM				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00175	C804_00175		153751	153981	-	231		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00176	C804_00176		154010	154255	-	246		30S ribosomal protein S16				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00177	C804_00177		154303	155661	-	1359		signal recognition particle protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00178	C804_00178		155666	156022	-	357		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00179	C804_00179		156107	156859	-	753		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00180	C804_00180		156840	157556	-	717		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00181	C804_00181		157597	158259	-	663		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00182	C804_00182		158287	159660	-	1374		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00183	C804_00183		159647	161431	-	1785		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000004	RefSeq	CDS		C804_00184	C804_00184		161434	162144	-	711		1-acylglycerol-3-phosphate O-acyltransferase				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00185	C804_00185		268	744	+	477		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00186	C804_00186		747	1136	-	390		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00187	C804_00187		1346	2767	-	1422		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00188	C804_00188		2918	3424	-	507		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00189	C804_00189		3408	3902	-	495		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00190	C804_00190		4640	6754	-	2115		hypothetical protein				
397291.3	Lachnospiraceae bacterium A4	ASSR01000005	RefSeq	CDS		C804_00191	C804_00191		6751	7905	-	1155		phosphonopyruvate decarboxylase				
